,date,SIE,AO,BS,CS,ESS,LS,KS,BNS,GS,CA,HB,BB
2173,2018-12-14,10646875.0,2263125.0,988125.0,1179375.0,1225000.0,795625.0,745000.0,104375.0,403750.0,1131250.0,859375.0,613750.0
2174,2018-12-15,10794375.0,2265000.0,988750.0,1201875.0,1224375.0,796875.0,758125.0,106250.0,403125.0,1133750.0,891875.0,631875.0
2175,2018-12-16,10808125.0,2262187.5,987187.5,1203437.5,1224375.0,797187.5,740312.5,105937.5,394375.0,1126875.0,896875.0,642500.0
2176,2018-12-17,10821875.0,2259375.0,985625.0,1205000.0,1224375.0,797500.0,722500.0,105625.0,385625.0,1120000.0,901875.0,653125.0
2177,2018-12-18,10869375.0,2261875.0,987500.0,1206250.0,1225000.0,797500.0,740625.0,114375.0,368750.0,1120000.0,940625.0,641250.0
2178,2018-12-19,10945625.0,2258750.0,988750.0,1206250.0,1224375.0,797500.0,795000.0,115000.0,367500.0,1121250.0,956250.0,660000.0
2179,2018-12-20,10983125.0,2256875.0,988750.0,1206250.0,1224375.0,797500.0,766250.0,117500.0,373125.0,1123125.0,983750.0,678750.0
2180,2018-12-21,11086875.0,2251875.0,988750.0,1206250.0,1225000.0,797500.0,768125.0,128125.0,376875.0,1128125.0,1015625.0,675625.0
2181,2018-12-22,11147500.0,2250625.0,988750.0,1206250.0,1224375.0,796875.0,749375.0,115625.0,387500.0,1131250.0,1025000.0,685000.0
2182,2018-12-23,11135000.0,2255625.0,988750.0,1206250.0,1225000.0,795000.0,690625.0,126250.0,398125.0,1131875.0,1055000.0,662500.0
2183,2018-12-24,11163125.0,2262500.0,988750.0,1205000.0,1224375.0,791250.0,669375.0,137500.0,405000.0,1131250.0,1081250.0,648125.0
2184,2018-12-25,11162500.0,2265625.0,988750.0,1198125.0,1225000.0,793125.0,692500.0,145625.0,396875.0,1132500.0,1088750.0,620625.0
2185,2018-12-26,11190625.0,2271250.0,988750.0,1204375.0,1224375.0,796250.0,696250.0,155000.0,394375.0,1132500.0,1090625.0,607500.0
2186,2018-12-27,11191875.0,2271875.0,987500.0,1206250.0,1224375.0,794375.0,673125.0,155000.0,393125.0,1126875.0,1089375.0,620625.0
2187,2018-12-28,11241875.0,2275000.0,987500.0,1206250.0,1225000.0,786250.0,645625.0,173125.0,393125.0,1115000.0,1113750.0,645625.0
2188,2018-12-29,11380625.0,2276250.0,988750.0,1206250.0,1225000.0,785625.0,668125.0,196875.0,401250.0,1123750.0,1115000.0,693750.0
2189,2018-12-30,11398125.0,2275000.0,988750.0,1206250.0,1225000.0,795625.0,683125.0,203125.0,410000.0,1131250.0,1106250.0,698750.0
2190,2018-12-31,11557500.0,2273125.0,988750.0,1206250.0,1224375.0,795625.0,695625.0,205625.0,414375.0,1128750.0,1121250.0,745625.0
2191,2019-01-01,11741250.0,2275000.0,988750.0,1201875.0,1225000.0,797500.0,721250.0,221250.0,424375.0,1133125.0,1123750.0,795625.0
2192,2019-01-02,11861250.0,2275625.0,988750.0,1205000.0,1225000.0,797500.0,773750.0,241875.0,426875.0,1134375.0,1121875.0,788125.0
2193,2019-01-03,11993125.0,2273750.0,988750.0,1206250.0,1225000.0,797500.0,816250.0,258750.0,421875.0,1133750.0,1123125.0,830000.0
2194,2019-01-04,12093750.0,2275000.0,988750.0,1206250.0,1225000.0,797500.0,826875.0,245625.0,418750.0,1130000.0,1123125.0,866250.0
2195,2019-01-05,12095000.0,2276875.0,988750.0,1206250.0,1225000.0,797500.0,801250.0,250000.0,418125.0,1122500.0,1122500.0,862500.0
2196,2019-01-06,12058750.0,2274375.0,988750.0,1206250.0,1225000.0,797500.0,811875.0,247500.0,424375.0,1135000.0,1123125.0,838750.0
2197,2019-01-07,12071875.0,2275625.0,988750.0,1206250.0,1224375.0,797500.0,830625.0,231875.0,436250.0,1133125.0,1121875.0,830625.0
2198,2019-01-08,12136875.0,2275625.0,988750.0,1206250.0,1225000.0,797500.0,861250.0,238125.0,435000.0,1127500.0,1123125.0,848125.0
2199,2019-01-09,12206250.0,2274375.0,988750.0,1206250.0,1225000.0,797500.0,881875.0,256875.0,421875.0,1126875.0,1121875.0,880625.0
2200,2019-01-10,12246875.0,2273125.0,988750.0,1206250.0,1225000.0,797500.0,901875.0,228125.0,420625.0,1134375.0,1121875.0,879375.0
2201,2019-01-11,12206875.0,2273750.0,988750.0,1206250.0,1224375.0,797500.0,879375.0,194375.0,408125.0,1130625.0,1116250.0,858750.0
2202,2019-01-12,12177500.0,2275000.0,988750.0,1206250.0,1223125.0,797500.0,843750.0,192500.0,398125.0,1131250.0,1120000.0,846250.0
2203,2019-01-13,12238125.0,2275000.0,988750.0,1206250.0,1225000.0,797500.0,830625.0,210000.0,403125.0,1131875.0,1114375.0,856875.0
2204,2019-01-14,12378750.0,2276250.0,988750.0,1200625.0,1224375.0,797500.0,837500.0,231250.0,420000.0,1129375.0,1118125.0,878750.0
2205,2019-01-15,12411875.0,2274375.0,988750.0,1193750.0,1225000.0,797500.0,851875.0,268125.0,408750.0,1128750.0,1120625.0,891875.0
2206,2019-01-16,12479375.0,2274375.0,986875.0,1202500.0,1225000.0,797500.0,876875.0,310000.0,414375.0,1130625.0,1121875.0,910625.0
2207,2019-01-17,12540625.0,2275000.0,983125.0,1206250.0,1225000.0,797500.0,885000.0,325625.0,413750.0,1127500.0,1123750.0,947500.0
2208,2019-01-18,12646250.0,2275625.0,981250.0,1206250.0,1225000.0,797500.0,900000.0,343750.0,425000.0,1131250.0,1122500.0,940625.0
2209,2019-01-19,12671875.0,2275000.0,981875.0,1206250.0,1225000.0,797500.0,910625.0,356875.0,433125.0,1128750.0,1123750.0,946250.0
2210,2019-01-20,12736875.0,2274375.0,988750.0,1206250.0,1225000.0,797500.0,916875.0,369375.0,423125.0,1130000.0,1122500.0,950625.0
2211,2019-01-21,12703750.0,2274375.0,988750.0,1206250.0,1224375.0,797500.0,912500.0,383125.0,410625.0,1133125.0,1122500.0,980625.0
2212,2019-01-22,12707500.0,2273125.0,988750.0,1206250.0,1224375.0,797500.0,919375.0,395625.0,393750.0,1133750.0,1121875.0,960000.0
2213,2019-01-23,12726250.0,2274375.0,988750.0,1206250.0,1225000.0,797500.0,923125.0,398750.0,381250.0,1133750.0,1121875.0,957500.0
2214,2019-01-24,12794375.0,2273750.0,988125.0,1206250.0,1225000.0,797500.0,934375.0,413750.0,375625.0,1129375.0,1122500.0,983125.0
2215,2019-01-25,12780000.0,2275000.0,988750.0,1205625.0,1225000.0,797500.0,931875.0,413125.0,377500.0,1134375.0,1122500.0,962500.0
2216,2019-01-26,12846875.0,2273750.0,988750.0,1205000.0,1224375.0,797500.0,934375.0,428750.0,385625.0,1130625.0,1120000.0,926250.0
2217,2019-01-27,12895625.0,2273750.0,988750.0,1196875.0,1224375.0,797500.0,946250.0,424375.0,400625.0,1128125.0,1106875.0,910000.0
2218,2019-01-28,12919375.0,2275000.0,987500.0,1202500.0,1225000.0,797500.0,944375.0,394375.0,400000.0,1127500.0,1116250.0,942500.0
2219,2019-01-29,12980000.0,2274375.0,987500.0,1206250.0,1225000.0,797500.0,943750.0,375000.0,396250.0,1126250.0,1121250.0,956875.0
2220,2019-01-30,13021250.0,2276875.0,988750.0,1206250.0,1224375.0,797500.0,945625.0,348125.0,397500.0,1122500.0,1123125.0,964375.0
2221,2019-01-31,12881875.0,2274375.0,988750.0,1206250.0,1224375.0,797500.0,937500.0,317500.0,397500.0,1134375.0,1120625.0,928125.0
2222,2019-02-01,12770000.0,2273125.0,988750.0,1206250.0,1224375.0,797500.0,926250.0,301875.0,390625.0,1130625.0,1100625.0,929375.0
2223,2019-02-02,12731875.0,2273125.0,988750.0,1206250.0,1225000.0,797500.0,930625.0,303125.0,386875.0,1131250.0,1100000.0,941250.0
2224,2019-02-03,12826875.0,2272500.0,988750.0,1205625.0,1224375.0,797500.0,930000.0,293125.0,386875.0,1130625.0,1110625.0,956875.0
2225,2019-02-04,12863750.0,2266875.0,988125.0,1205625.0,1224375.0,796250.0,918750.0,270625.0,386250.0,1129375.0,1121875.0,960000.0
2226,2019-02-05,12867500.0,2264375.0,988750.0,1206250.0,1225000.0,793750.0,906875.0,254375.0,384375.0,1126250.0,1121875.0,965625.0
2227,2019-02-06,12945000.0,2269375.0,988750.0,1205625.0,1225000.0,797500.0,905625.0,258125.0,383750.0,1123750.0,1121250.0,972500.0
2228,2019-02-07,13038750.0,2263750.0,988750.0,1203125.0,1225000.0,795000.0,900625.0,261875.0,395625.0,1125000.0,1121250.0,984375.0
2229,2019-02-08,13127500.0,2265625.0,985625.0,1204375.0,1225000.0,794375.0,905000.0,276875.0,405000.0,1123125.0,1119375.0,1013125.0
2230,2019-02-09,13090625.0,2268750.0,986875.0,1204375.0,1225000.0,796875.0,915000.0,312500.0,401250.0,1125000.0,1121875.0,1006875.0
2231,2019-02-10,13126875.0,2273750.0,988750.0,1203125.0,1224375.0,797500.0,921875.0,328750.0,408125.0,1132500.0,1122500.0,973750.0
2232,2019-02-11,13147500.0,2273750.0,988750.0,1206250.0,1224375.0,797500.0,921250.0,343750.0,408125.0,1129375.0,1121875.0,928750.0
2233,2019-02-12,13201250.0,2274375.0,988750.0,1204375.0,1224375.0,797500.0,923125.0,356875.0,410000.0,1129375.0,1122500.0,913125.0
2234,2019-02-13,13428125.0,2273750.0,988750.0,1206250.0,1225000.0,797500.0,931250.0,385625.0,410625.0,1129375.0,1122500.0,938125.0
2235,2019-02-14,13505000.0,2277500.0,988750.0,1206250.0,1224375.0,797500.0,940000.0,421875.0,412500.0,1131875.0,1123125.0,973750.0
2236,2019-02-15,13451250.0,2273750.0,988750.0,1206250.0,1224375.0,797500.0,939375.0,416875.0,414375.0,1133750.0,1122500.0,962500.0
2237,2019-02-16,13443125.0,2274375.0,988750.0,1205000.0,1225000.0,797500.0,940625.0,430000.0,407500.0,1131875.0,1123750.0,995625.0
2238,2019-02-17,13450625.0,2275000.0,988750.0,1202500.0,1224375.0,797500.0,948125.0,468125.0,402500.0,1130000.0,1120625.0,983750.0
2239,2019-02-18,13510625.0,2275000.0,988750.0,1206250.0,1224375.0,797500.0,957500.0,486875.0,399375.0,1120000.0,1118125.0,958750.0
2240,2019-02-19,13611250.0,2275000.0,988750.0,1206250.0,1225000.0,797500.0,958750.0,515000.0,398750.0,1129375.0,1122500.0,941250.0
2241,2019-02-20,13664375.0,2275625.0,988750.0,1206250.0,1224375.0,797500.0,963750.0,534375.0,402500.0,1127500.0,1122500.0,951875.0
2242,2019-02-21,13778125.0,2275625.0,988750.0,1206250.0,1224375.0,797500.0,967500.0,536875.0,395625.0,1127500.0,1122500.0,958750.0
2243,2019-02-22,13764375.0,2275625.0,988750.0,1205625.0,1224375.0,797500.0,962500.0,511875.0,394375.0,1121250.0,1116250.0,965000.0
2244,2019-02-23,13593125.0,2273750.0,988750.0,1203750.0,1224375.0,796875.0,936250.0,470625.0,400625.0,1121250.0,1118750.0,960625.0
2245,2019-02-24,13511250.0,2275625.0,988750.0,1198125.0,1225000.0,797500.0,935625.0,468750.0,396875.0,1126250.0,1120625.0,961250.0
2246,2019-02-25,13533750.0,2274375.0,988750.0,1191250.0,1225000.0,797500.0,943125.0,470625.0,394375.0,1126250.0,1123750.0,970000.0
2247,2019-02-26,13460625.0,2275000.0,988750.0,1188125.0,1224375.0,797500.0,944375.0,482500.0,395625.0,1130000.0,1121250.0,961875.0
2248,2019-02-27,13414375.0,2273750.0,988750.0,1182500.0,1225000.0,797500.0,945000.0,490000.0,398750.0,1135000.0,1123750.0,931250.0
2249,2019-02-28,13381250.0,2276250.0,988750.0,1176250.0,1225000.0,797500.0,965000.0,489375.0,400625.0,1131250.0,1121250.0,886875.0
2250,2019-03-01,13386250.0,2275625.0,988750.0,1171875.0,1224375.0,797500.0,963750.0,505000.0,398125.0,1109375.0,1118750.0,870000.0
2251,2019-03-02,13430000.0,2275000.0,988750.0,1185000.0,1225000.0,797500.0,977500.0,531250.0,405000.0,1100000.0,1120625.0,873750.0
2252,2019-03-03,13540625.0,2276250.0,988750.0,1191250.0,1224375.0,797500.0,991875.0,568750.0,407500.0,1101875.0,1123125.0,911250.0
2253,2019-03-04,13573125.0,2275000.0,988750.0,1159375.0,1225000.0,797500.0,976875.0,587500.0,405000.0,1121250.0,1123125.0,928750.0
2254,2019-03-05,13611250.0,2276875.0,988750.0,1171875.0,1224375.0,797500.0,960000.0,571875.0,415625.0,1130625.0,1121875.0,940000.0
2255,2019-03-06,13589375.0,2275625.0,988750.0,1185625.0,1225000.0,797500.0,961875.0,558125.0,422500.0,1132500.0,1123125.0,928750.0
2256,2019-03-07,13635000.0,2275625.0,988750.0,1203750.0,1224375.0,797500.0,963125.0,541250.0,425625.0,1128125.0,1121250.0,906250.0
2257,2019-03-08,13605000.0,2276250.0,988750.0,1206250.0,1224375.0,797500.0,965625.0,547500.0,432500.0,1130625.0,1114375.0,893750.0
2258,2019-03-09,13548125.0,2275625.0,988750.0,1203750.0,1224375.0,797500.0,971250.0,566250.0,430625.0,1130000.0,1118125.0,889375.0
2259,2019-03-10,13611875.0,2275625.0,988750.0,1198125.0,1224375.0,797500.0,989375.0,588125.0,437500.0,1131875.0,1120625.0,893125.0
2260,2019-03-11,13775625.0,2276250.0,988750.0,1200625.0,1224375.0,797500.0,1005000.0,614375.0,434375.0,1131250.0,1121875.0,940625.0
2261,2019-03-12,13778750.0,2276875.0,988750.0,1203750.0,1225000.0,797500.0,1010000.0,618750.0,425625.0,1131250.0,1121250.0,933750.0
2262,2019-03-13,13748125.0,2274375.0,988750.0,1204375.0,1225000.0,797500.0,1006875.0,620625.0,426875.0,1131875.0,1122500.0,941875.0
2263,2019-03-14,13729375.0,2276875.0,988750.0,1197500.0,1225000.0,797500.0,1005625.0,619375.0,420625.0,1130625.0,1121875.0,964375.0
2264,2019-03-15,13690000.0,2276250.0,986875.0,1196250.0,1225000.0,797500.0,999375.0,587500.0,421250.0,1131250.0,1120625.0,982500.0
2265,2019-03-16,13509375.0,2275000.0,986875.0,1199375.0,1225000.0,797500.0,976250.0,577500.0,421250.0,1133125.0,1111250.0,956250.0
2266,2019-03-17,13486250.0,2274375.0,985000.0,1198750.0,1224375.0,797500.0,956875.0,560000.0,423125.0,1132500.0,1108125.0,930000.0
2267,2019-03-18,13508958.333333334,2274166.6666666665,986250.0,1201250.0,1224583.3333333333,796250.0,964375.0,551458.3333333334,416458.3333333333,1130208.3333333333,1111875.0,946875.0
2268,2019-03-19,13531666.666666666,2273958.3333333335,987500.0,1203750.0,1224791.6666666667,795000.0,971875.0,542916.6666666666,409791.6666666667,1127916.6666666667,1115625.0,963750.0
2269,2019-03-20,13554375.0,2273750.0,988750.0,1206250.0,1225000.0,793750.0,979375.0,534375.0,403125.0,1125625.0,1119375.0,980625.0
2270,2019-03-21,13587500.0,2276875.0,988750.0,1206250.0,1225000.0,796250.0,986875.0,500625.0,421875.0,1133125.0,1120000.0,994375.0
2271,2019-03-22,13409375.0,2275000.0,988750.0,1201250.0,1225000.0,797500.0,981875.0,463750.0,426250.0,1131875.0,1121250.0,961875.0
2272,2019-03-23,13215625.0,2274375.0,988125.0,1196250.0,1225000.0,797500.0,951250.0,454375.0,421250.0,1130000.0,1112500.0,971875.0
2273,2019-03-24,13083750.0,2274375.0,983750.0,1191250.0,1224375.0,795625.0,903750.0,444375.0,416250.0,1132500.0,1104375.0,950625.0
2274,2019-03-25,12994375.0,2273750.0,987500.0,1194375.0,1224375.0,795000.0,874375.0,452500.0,420625.0,1120000.0,1103750.0,932500.0
2275,2019-03-26,13011250.0,2276875.0,988750.0,1191250.0,1224375.0,786875.0,866250.0,475625.0,418125.0,1118750.0,1107500.0,966875.0
2276,2019-03-27,13043750.0,2273750.0,986875.0,1189375.0,1225000.0,784375.0,876250.0,490625.0,425000.0,1131875.0,1103750.0,992500.0
2277,2019-03-28,12956875.0,2276875.0,988750.0,1192500.0,1224375.0,763750.0,893750.0,486875.0,419375.0,1132500.0,1119375.0,980625.0
2278,2019-03-29,12723750.0,2275000.0,988750.0,1194375.0,1224375.0,773125.0,913750.0,455000.0,419375.0,1131250.0,1121875.0,895625.0
2279,2019-03-30,12644375.0,2273750.0,988750.0,1183750.0,1225000.0,795625.0,880625.0,435625.0,424375.0,1133125.0,1116250.0,920000.0
2280,2019-03-31,12600000.0,2276250.0,988750.0,1181875.0,1225000.0,791250.0,851875.0,438125.0,441250.0,1132500.0,1106875.0,916250.0
2281,2019-04-01,12552500.0,2276875.0,988750.0,1190000.0,1225000.0,781250.0,833125.0,452500.0,434375.0,1132500.0,1111875.0,942500.0
2282,2019-04-02,12511250.0,2274375.0,988750.0,1188125.0,1224375.0,776875.0,821875.0,462500.0,438125.0,1133125.0,1120000.0,924375.0
2283,2019-04-03,12431875.0,2273750.0,988750.0,1196250.0,1224375.0,788125.0,830000.0,462500.0,446250.0,1120000.0,1118750.0,871250.0
2284,2019-04-04,12378750.0,2276250.0,988125.0,1200000.0,1225000.0,795000.0,849375.0,467500.0,440625.0,1128125.0,1120000.0,862500.0
2285,2019-04-05,12361250.0,2276250.0,988750.0,1201875.0,1225000.0,797500.0,863750.0,472500.0,450000.0,1133750.0,1116875.0,861875.0
2286,2019-04-06,12278125.0,2275000.0,988750.0,1201875.0,1224375.0,796875.0,868125.0,451250.0,458750.0,1132500.0,1113125.0,850625.0
2287,2019-04-07,12258750.0,2275000.0,988750.0,1198750.0,1223750.0,788125.0,868750.0,456250.0,462500.0,1124375.0,1112500.0,864375.0
2288,2019-04-08,12313125.0,2274375.0,988750.0,1199375.0,1225000.0,793750.0,892500.0,485000.0,463125.0,1128125.0,1103750.0,873125.0
2289,2019-04-09,12363750.0,2275625.0,988750.0,1198125.0,1224375.0,797500.0,916875.0,502500.0,465625.0,1131875.0,1106875.0,868125.0
2290,2019-04-10,12335000.0,2273750.0,988750.0,1190625.0,1224375.0,797500.0,922500.0,510000.0,461875.0,1129375.0,1104375.0,842500.0
2291,2019-04-11,12320625.0,2276875.0,988750.0,1192500.0,1224375.0,797500.0,929375.0,516250.0,470625.0,1132500.0,1093125.0,828750.0
2292,2019-04-12,12259375.0,2273750.0,988750.0,1180625.0,1225000.0,797500.0,935625.0,520000.0,468125.0,1130625.0,1081875.0,835625.0
2293,2019-04-13,12228125.0,2276250.0,986250.0,1185625.0,1224375.0,797500.0,957500.0,517500.0,461875.0,1130000.0,1072500.0,812500.0
2294,2019-04-14,12182500.0,2272500.0,986250.0,1189375.0,1225000.0,797500.0,958125.0,508750.0,451250.0,1130625.0,1075625.0,805625.0
2295,2019-04-15,12141250.0,2275625.0,984375.0,1198125.0,1224375.0,797500.0,968125.0,500000.0,443125.0,1132500.0,1083125.0,791875.0
2296,2019-04-16,12146250.0,2273750.0,985000.0,1198750.0,1223750.0,797500.0,975625.0,476250.0,438750.0,1130625.0,1090625.0,827500.0
2297,2019-04-17,12073750.0,2274375.0,985000.0,1195000.0,1223750.0,797500.0,941875.0,461250.0,398125.0,1135000.0,1102500.0,846875.0
2298,2019-04-18,12048750.0,2274375.0,986250.0,1190625.0,1220000.0,797500.0,940625.0,457500.0,415625.0,1130625.0,1092500.0,867500.0
2299,2019-04-19,12033125.0,2272500.0,984375.0,1200000.0,1225000.0,797500.0,952500.0,450625.0,401250.0,1130000.0,1092500.0,868125.0
2300,2019-04-20,12038750.0,2273750.0,982500.0,1201250.0,1224375.0,797500.0,937500.0,442500.0,440625.0,1133125.0,1086250.0,862500.0
2301,2019-04-21,12062500.0,2273125.0,978750.0,1199375.0,1220625.0,796875.0,936250.0,465000.0,445625.0,1129375.0,1075000.0,876875.0
2302,2019-04-22,12001250.0,2272500.0,975625.0,1188125.0,1213750.0,794375.0,930625.0,478125.0,441250.0,1127500.0,1075625.0,868750.0
2303,2019-04-23,11954375.0,2273125.0,973750.0,1171875.0,1213750.0,786875.0,938125.0,484375.0,443125.0,1126875.0,1085000.0,850000.0
2304,2019-04-24,11997500.0,2274375.0,980000.0,1175625.0,1213125.0,778750.0,937500.0,491250.0,432500.0,1131250.0,1081250.0,876875.0
2305,2019-04-25,12010625.0,2274375.0,986875.0,1165625.0,1211250.0,787500.0,936875.0,493750.0,425625.0,1128750.0,1099375.0,893125.0
2306,2019-04-26,11920625.0,2273750.0,981875.0,1170625.0,1208750.0,794375.0,945000.0,486875.0,408125.0,1130000.0,1100625.0,860625.0
2307,2019-04-27,11901875.0,2275000.0,984375.0,1165625.0,1211875.0,793125.0,952500.0,485625.0,413125.0,1132500.0,1099375.0,873750.0
2308,2019-04-28,11800000.0,2273125.0,986875.0,1141875.0,1216875.0,785625.0,943750.0,480000.0,403125.0,1133125.0,1091875.0,863125.0
2309,2019-04-29,11725000.0,2273750.0,988750.0,1129375.0,1219375.0,788750.0,947500.0,485000.0,399375.0,1126250.0,1083750.0,837500.0
2310,2019-04-30,11658125.0,2273750.0,985625.0,1121875.0,1213750.0,790625.0,953125.0,482500.0,395000.0,1122500.0,1082500.0,833750.0
2311,2019-05-01,11595625.0,2273125.0,987500.0,1116875.0,1215000.0,792500.0,937500.0,486875.0,399375.0,1103750.0,1058125.0,835625.0
2312,2019-05-02,11546250.0,2273750.0,987500.0,1098750.0,1216250.0,788750.0,928750.0,483125.0,402500.0,1098125.0,1053125.0,835625.0
2313,2019-05-03,11505000.0,2273750.0,985000.0,1086875.0,1214375.0,777500.0,947500.0,490000.0,411875.0,1105000.0,1043750.0,808125.0
2314,2019-05-04,11463750.0,2273750.0,972500.0,1080625.0,1210000.0,782500.0,945000.0,484375.0,419375.0,1102500.0,1040625.0,799375.0
2315,2019-05-05,11388750.0,2273750.0,970625.0,1088750.0,1214375.0,763750.0,925625.0,474375.0,420625.0,1086875.0,1037500.0,795000.0
2316,2019-05-06,11338750.0,2275000.0,968125.0,1087500.0,1210000.0,746250.0,916250.0,472500.0,429375.0,1080000.0,1036250.0,782500.0
2317,2019-05-07,11264375.0,2273125.0,963125.0,1080625.0,1202500.0,735625.0,917500.0,475000.0,425000.0,1069375.0,1022500.0,785625.0
2318,2019-05-08,11226875.0,2271875.0,962500.0,1071875.0,1196875.0,728750.0,916250.0,481875.0,420625.0,1058750.0,1017500.0,785000.0
2319,2019-05-09,11221875.0,2274375.0,971875.0,1065000.0,1202500.0,726250.0,905000.0,466875.0,421250.0,1057500.0,1033750.0,785625.0
2320,2019-05-10,11183125.0,2274375.0,976875.0,1068125.0,1206250.0,733125.0,873125.0,443125.0,418750.0,1054375.0,1037500.0,781250.0
2321,2019-05-11,11160000.0,2273125.0,965000.0,1068750.0,1207500.0,738750.0,871250.0,442500.0,418125.0,1053125.0,1035625.0,781875.0
2322,2019-05-12,11078750.0,2274375.0,944375.0,1069375.0,1208125.0,742500.0,878750.0,423125.0,412500.0,1051875.0,1020000.0,763750.0
2323,2019-05-13,11000625.0,2274375.0,939375.0,1063125.0,1213125.0,746250.0,876250.0,381875.0,414375.0,1041875.0,1003750.0,758125.0
2324,2019-05-14,10957500.0,2273750.0,941875.0,1058125.0,1218125.0,769375.0,890000.0,355625.0,406875.0,1042500.0,1010625.0,737500.0
2325,2019-05-15,10900000.0,2273750.0,929375.0,1056250.0,1219375.0,774375.0,886250.0,331250.0,405625.0,1032500.0,1012500.0,740000.0
2326,2019-05-16,10798125.0,2272500.0,916250.0,1058750.0,1218125.0,774375.0,851250.0,320000.0,404375.0,1021875.0,1009375.0,719375.0
2327,2019-05-17,10728125.0,2272500.0,896875.0,1049375.0,1218750.0,775625.0,827500.0,320625.0,403750.0,1016875.0,1019375.0,704375.0
2328,2019-05-18,10657500.0,2273125.0,879375.0,1043750.0,1217500.0,776875.0,807500.0,318125.0,402500.0,1016875.0,1017500.0,674375.0
2329,2019-05-19,10605000.0,2274375.0,857500.0,1041250.0,1216875.0,779375.0,798750.0,319375.0,399375.0,1014375.0,1018125.0,661875.0
2330,2019-05-20,10520000.0,2272500.0,828750.0,1040625.0,1209375.0,771250.0,796250.0,320000.0,390000.0,1012500.0,1002500.0,656875.0
2331,2019-05-21,10420625.0,2271875.0,809375.0,1035000.0,1202500.0,767500.0,789375.0,316875.0,381250.0,1013750.0,998125.0,623750.0
2332,2019-05-22,10358750.0,2277500.0,793125.0,1036250.0,1198750.0,751875.0,792500.0,318750.0,381875.0,1008750.0,995000.0,597500.0
2333,2019-05-23,10295625.0,2278750.0,790625.0,1023125.0,1195000.0,743125.0,790625.0,325000.0,389375.0,1010625.0,983750.0,579375.0
2334,2019-05-24,10237500.0,2277500.0,773750.0,1018125.0,1195625.0,732500.0,776250.0,320000.0,386875.0,1008125.0,960000.0,598750.0
2335,2019-05-25,10193125.0,2276250.0,768750.0,1016250.0,1188125.0,722500.0,763125.0,315625.0,398125.0,1006875.0,943750.0,602500.0
2336,2019-05-26,10174375.0,2277500.0,763750.0,1013750.0,1189375.0,721250.0,742500.0,320000.0,404375.0,1009375.0,948125.0,601875.0
2337,2019-05-27,10091875.0,2277500.0,774375.0,1006250.0,1176875.0,719375.0,720625.0,309375.0,405625.0,1003125.0,945625.0,574375.0
2338,2019-05-28,9915625.0,2277500.0,748750.0,1001250.0,1179375.0,719375.0,712500.0,293750.0,392500.0,997500.0,920625.0,509375.0
2339,2019-05-29,9849375.0,2276250.0,728125.0,999375.0,1183125.0,719375.0,708750.0,293125.0,392500.0,994375.0,901875.0,492500.0
2340,2019-05-30,9813125.0,2276875.0,724375.0,995625.0,1186250.0,716250.0,710000.0,285625.0,391250.0,990000.0,898125.0,486250.0
2341,2019-05-31,9756875.0,2276875.0,717500.0,986875.0,1183125.0,714375.0,691875.0,266250.0,393125.0,991250.0,883125.0,498125.0
2342,2019-06-01,9676875.0,2276875.0,707500.0,974375.0,1180000.0,706875.0,686250.0,256875.0,386875.0,988125.0,874375.0,491250.0
2343,2019-06-02,9638750.0,2278125.0,696875.0,965625.0,1182500.0,695625.0,681250.0,261250.0,386875.0,986875.0,875625.0,478125.0
2344,2019-06-03,9593750.0,2275625.0,692500.0,961875.0,1181875.0,688750.0,669375.0,267500.0,386250.0,985625.0,855625.0,480625.0
2345,2019-06-04,9525000.0,2275625.0,693750.0,953125.0,1181250.0,688750.0,646875.0,268125.0,388125.0,976875.0,833750.0,475000.0
2346,2019-06-05,9482500.0,2275000.0,678125.0,940625.0,1193125.0,680000.0,645000.0,266875.0,394375.0,980000.0,830625.0,456250.0
2347,2019-06-06,9411875.0,2276250.0,666250.0,932500.0,1196250.0,677500.0,650000.0,272500.0,394375.0,970000.0,800000.0,440000.0
2348,2019-06-07,9353125.0,2274375.0,650000.0,931875.0,1199375.0,665000.0,646250.0,275000.0,397500.0,972500.0,787500.0,423125.0
2349,2019-06-08,9301875.0,2273125.0,658125.0,921250.0,1192500.0,668125.0,628125.0,273125.0,398125.0,968750.0,788125.0,414375.0
2350,2019-06-09,9193125.0,2274375.0,646875.0,927500.0,1186875.0,637500.0,647500.0,277500.0,394375.0,961875.0,706875.0,411875.0
2351,2019-06-10,9032500.0,2276250.0,650000.0,915000.0,1139375.0,565000.0,661875.0,281250.0,391250.0,915000.0,701250.0,417500.0
2352,2019-06-11,8847500.0,2277500.0,664375.0,910625.0,1076250.0,499375.0,667500.0,291875.0,386875.0,865000.0,703125.0,395625.0
2353,2019-06-12,8703750.0,2278125.0,663125.0,915625.0,1040000.0,486250.0,652500.0,293750.0,368125.0,831250.0,693750.0,376875.0
2354,2019-06-13,8672500.0,2252500.0,673125.0,900000.0,1060625.0,522500.0,653750.0,298750.0,354375.0,837500.0,679375.0,336875.0
2355,2019-06-14,8537500.0,2211250.0,678125.0,893750.0,1061875.0,536250.0,640000.0,289375.0,340625.0,815625.0,663125.0,308125.0
2356,2019-06-15,8402500.0,2275000.0,673125.0,891875.0,1089375.0,458125.0,617500.0,300625.0,318125.0,731875.0,646250.0,306250.0
